id;code;orderDate;shipDate;shipMode;id_customers;Customer ID
4352;CA-2017-116988;27/6/2017;29/6/2017;Second Class;464;PW-19030
4353;US-2014-169390;7/2/2014;10/2/2014;Second Class;295;CS-12250
4354;CA-2016-168774;4/9/2016;9/9/2016;Standard Class;533;RP-19855
4355;CA-2017-161592;6/4/2017;10/4/2017;Standard Class;729;CS-12175
4356;US-2017-131961;8/12/2017;11/12/2017;First Class;78;MJ-17740
4357;CA-2016-102498;24/7/2016;25/7/2016;First Class;507;JG-15160
4358;CA-2015-113222;9/11/2015;9/11/2015;Same Day;327;AG-10765
4359;US-2015-144771;2/10/2015;4/10/2015;First Class;238;CK-12205
4360;CA-2015-162376;22/11/2015;25/11/2015;Second Class;788;HD-14785
4361;CA-2017-128076;2/2/2017;7/2/2017;Standard Class;636;BO-11350
4362;US-2015-163825;16/6/2015;19/6/2015;First Class;63;LC-16885
4363;CA-2016-105662;5/5/2016;9/5/2016;Standard Class;47;RB-19465
4364;CA-2017-152198;9/9/2017;10/9/2017;First Class;558;JD-16015
4365;CA-2016-114307;22/7/2016;26/7/2016;Standard Class;717;MF-17665
4366;CA-2016-159891;31/1/2016;6/2/2016;Standard Class;409;BF-11170
4367;CA-2016-112578;29/12/2016;2/1/2017;Standard Class;384;FO-14305
4368;CA-2015-107083;21/11/2015;27/11/2015;Standard Class;180;BB-11545
4369;CA-2015-151722;5/10/2015;9/10/2015;Standard Class;583;IL-15100
4370;CA-2016-151148;12/9/2016;13/9/2016;Same Day;179;PO-19180
4371;CA-2017-115882;14/9/2017;17/9/2017;First Class;588;DB-13555
4372;CA-2015-132276;23/2/2015;28/2/2015;Standard Class;785;LC-16960
4373;CA-2016-163636;5/12/2016;9/12/2016;Second Class;487;MP-18175
4374;CA-2016-102813;2/7/2016;3/7/2016;First Class;106;EA-14035
4375;CA-2017-135377;13/12/2017;18/12/2017;Standard Class;163;BP-11095
4376;CA-2015-165813;20/3/2015;22/3/2015;Second Class;299;BM-11785
4377;CA-2015-133585;1/3/2015;4/3/2015;First Class;783;CM-12715
4378;CA-2016-116911;15/9/2016;20/9/2016;Standard Class;252;JD-16150
4379;US-2017-129224;17/3/2017;23/3/2017;Standard Class;358;AS-10630
4380;CA-2017-145765;28/5/2017;2/6/2017;Standard Class;699;CM-11815
4381;CA-2017-126914;15/6/2017;19/6/2017;Standard Class;556;JE-15715
4382;CA-2015-169572;6/9/2015;12/9/2015;Standard Class;133;AG-10525
4383;CA-2017-162075;18/3/2017;24/3/2017;Standard Class;628;TT-21220
4384;CA-2014-162992;19/12/2014;21/12/2014;First Class;163;BP-11095
4385;CA-2016-106397;7/7/2016;13/7/2016;Standard Class;78;MJ-17740
4386;US-2016-150140;6/4/2016;10/4/2016;Standard Class;92;VM-21685
4387;CA-2014-116666;8/5/2014;10/5/2014;First Class;410;KT-16480
4388;CA-2017-148992;23/11/2017;27/11/2017;Standard Class;295;CS-12250
4389;CA-2016-140935;10/11/2016;12/11/2016;First Class;756;AB-10015
4390;CA-2014-157644;31/12/2014;1/1/2015;First Class;693;AH-10030
4391;US-2017-100398;19/8/2017;23/8/2017;Standard Class;158;DO-13435
4392;CA-2016-113082;12/9/2016;16/9/2016;Standard Class;566;MC-17590
4393;US-2017-110646;26/10/2017;31/10/2017;Standard Class;441;JF-15190
4394;CA-2017-120614;30/5/2017;4/6/2017;Standard Class;417;SM-20950
4395;US-2016-140172;8/3/2016;13/3/2016;Standard Class;71;SP-20650
4396;CA-2015-127754;26/7/2015;31/7/2015;Standard Class;317;CK-12760
4397;CA-2015-144274;23/11/2015;25/11/2015;Second Class;618;PW-19240
4398;CA-2015-142930;28/11/2015;2/12/2015;Standard Class;433;EB-14170
4399;CA-2017-100622;3/11/2017;7/11/2017;Standard Class;55;DK-13090
4400;CA-2017-117156;21/3/2017;23/3/2017;Second Class;27;TB-21055
4401;CA-2015-115399;19/12/2015;22/12/2015;First Class;152;AG-10900
4402;US-2014-157847;2/4/2014;6/4/2014;Second Class;711;SC-20020
4403;CA-2015-115168;5/6/2015;9/6/2015;Standard Class;180;BB-11545
4404;CA-2014-109680;6/10/2014;9/10/2014;First Class;779;VP-21760
4405;CA-2016-167983;21/8/2016;24/8/2016;Second Class;346;RP-19270
4406;CA-2015-145324;15/11/2015;19/11/2015;Standard Class;724;DH-13675
4407;CA-2015-153423;22/6/2015;27/6/2015;Standard Class;518;SW-20455
4408;US-2017-132675;24/9/2017;28/9/2017;Standard Class;581;KF-16285
4409;CA-2014-153808;6/4/2014;10/4/2014;Second Class;396;FH-14275
4410;US-2016-112396;9/2/2016;13/2/2016;Standard Class;336;JR-16210
4411;CA-2014-141173;18/11/2014;20/11/2014;Second Class;37;JC-16105
4412;CA-2017-156664;18/12/2017;23/12/2017;Standard Class;444;BP-11290
4413;CA-2015-140718;2/7/2015;4/7/2015;First Class;136;FA-14230
4414;CA-2014-119977;8/10/2014;13/10/2014;Second Class;36;DN-13690
4415;US-2015-115343;22/9/2015;25/9/2015;First Class;384;FO-14305
4416;CA-2017-163671;24/12/2017;30/12/2017;Standard Class;318;DP-13105
4417;CA-2017-135909;13/10/2017;20/10/2017;Standard Class;479;JW-15220
4418;US-2017-114356;20/8/2017;26/8/2017;Standard Class;500;TT-21460
4419;CA-2015-125934;11/9/2015;18/9/2015;Standard Class;382;SN-20560
4420;CA-2015-158148;20/12/2015;26/12/2015;Standard Class;623;JM-15865
4421;CA-2014-120411;20/9/2014;23/9/2014;First Class;767;SB-20185
4422;CA-2016-158260;4/11/2016;8/11/2016;Standard Class;694;CC-12475
4423;CA-2017-101805;1/12/2017;6/12/2017;Standard Class;65;SH-19975
4424;US-2014-105137;10/10/2014;10/10/2014;Same Day;580;RB-19435
4425;CA-2017-142489;14/11/2017;16/11/2017;Second Class;647;TC-21295
4426;US-2016-141264;13/8/2016;19/8/2016;Standard Class;565;CT-11995
4427;CA-2017-126928;17/9/2017;23/9/2017;Standard Class;48;GZ-14470
4428;US-2015-107944;23/3/2015;25/3/2015;First Class;88;AM-10360
4429;CA-2016-135594;30/6/2016;3/7/2016;Second Class;572;AH-10120
4430;US-2017-115252;20/10/2017;25/10/2017;Standard Class;502;MY-18295
4431;CA-2014-107398;25/8/2014;30/8/2014;Standard Class;30;BS-11590
4432;CA-2014-169642;27/7/2014;30/7/2014;Second Class;122;BB-10990
4433;CA-2017-103968;1/12/2017;7/12/2017;Standard Class;530;ML-17755
4434;CA-2016-147256;17/10/2016;21/10/2016;Second Class;764;FC-14245
4435;CA-2016-162159;16/9/2016;18/9/2016;First Class;129;CR-12625
4436;CA-2015-111038;1/12/2015;6/12/2015;Standard Class;785;LC-16960
4437;CA-2014-124723;5/8/2014;12/8/2014;Standard Class;48;GZ-14470
4438;CA-2016-167241;15/8/2016;22/8/2016;Standard Class;218;BD-11320
4439;CA-2015-163237;7/8/2015;9/8/2015;Second Class;314;EM-14095
4440;CA-2016-150483;31/5/2016;4/6/2016;Standard Class;444;BP-11290
4441;US-2016-126431;1/7/2016;1/7/2016;Same Day;712;SU-20665
4442;CA-2016-139934;18/12/2016;20/12/2016;First Class;673;AY-10555
4443;CA-2015-109603;26/1/2015;1/2/2015;Standard Class;606;EM-13825
4444;CA-2017-160661;28/10/2017;1/11/2017;Standard Class;194;SA-20830
4445;CA-2017-102610;4/11/2017;8/11/2017;Standard Class;245;CA-12265
4446;US-2016-144057;9/5/2016;13/5/2016;Standard Class;52;CV-12805
4447;CA-2014-160276;2/4/2014;8/4/2014;Standard Class;707;AH-10690
4448;CA-2014-132983;28/4/2014;3/5/2014;Standard Class;104;DS-13180
4449;CA-2016-145709;4/10/2016;8/10/2016;Standard Class;707;AH-10690
4450;CA-2017-133928;11/6/2017;17/6/2017;Standard Class;234;ZC-21910
4451;CA-2016-168032;30/1/2016;3/2/2016;Standard Class;651;DF-13135
4452;CA-2015-143616;27/9/2015;29/9/2015;Second Class;165;SS-20140
4453;US-2015-168704;13/4/2015;17/4/2015;Standard Class;225;FP-14320
4454;CA-2017-143252;18/12/2017;24/12/2017;Standard Class;786;HE-14800
4455;CA-2016-102134;14/3/2016;19/3/2016;Standard Class;260;SP-20545
4456;CA-2017-130036;27/8/2017;27/8/2017;Same Day;131;BP-11185
4457;CA-2015-134117;17/12/2015;19/12/2015;Second Class;39;PG-18895
4458;CA-2014-130918;22/8/2014;24/8/2014;Second Class;188;JP-15520
4459;CA-2016-159023;3/11/2016;5/11/2016;First Class;509;NW-18400
4460;CA-2017-111717;10/10/2017;16/10/2017;Standard Class;574;SW-20245
4461;CA-2014-154592;7/12/2014;8/12/2014;First Class;383;EH-14005
4462;CA-2014-128622;15/11/2014;17/11/2014;Second Class;610;SC-20260
4463;CA-2017-148355;24/12/2017;28/12/2017;Standard Class;715;NC-18535
4464;CA-2014-132913;24/12/2014;26/12/2014;First Class;549;AS-10090
4465;CA-2017-150910;22/12/2017;28/12/2017;Standard Class;692;JL-15130
4466;CA-2014-156790;8/8/2014;10/8/2014;Second Class;365;VG-21790
4467;CA-2014-126480;20/9/2014;24/9/2014;Standard Class;429;HG-14965
4468;CA-2017-105620;25/12/2017;28/12/2017;First Class;372;JH-15430
4469;CA-2017-150266;25/11/2017;30/11/2017;Standard Class;198;RO-19780
4470;CA-2016-157280;5/11/2016;7/11/2016;First Class;753;LW-17125
4471;CA-2017-106691;6/11/2017;12/11/2017;Standard Class;667;CC-12370
4472;CA-2016-134180;3/11/2016;7/11/2016;Standard Class;656;JP-16135
4473;CA-2014-166730;30/12/2014;1/1/2015;First Class;733;DD-13570
4474;CA-2017-157469;2/12/2017;7/12/2017;Standard Class;21;ES-14080
4475;CA-2017-122308;24/3/2017;28/3/2017;Standard Class;598;MV-17485
4476;US-2014-149034;19/11/2014;21/11/2014;First Class;77;RD-19900
4477;CA-2017-159226;25/4/2017;27/4/2017;Second Class;211;RL-19615
4478;CA-2017-156622;23/11/2017;26/11/2017;First Class;688;JP-15460
4479;CA-2014-119529;3/11/2014;5/11/2014;Second Class;665;DM-13345
4480;CA-2015-150413;19/10/2015;24/10/2015;Second Class;751;CS-11860
4481;CA-2014-108182;6/2/2014;10/2/2014;Second Class;112;DL-13315
4482;CA-2016-110898;6/3/2016;12/3/2016;Standard Class;49;LC-16870
4483;CA-2015-123092;3/12/2015;7/12/2015;Standard Class;162;JG-15115
4484;US-2015-128587;24/12/2015;30/12/2015;Standard Class;448;HM-14860
4485;US-2017-139577;1/10/2017;6/10/2017;Standard Class;185;TN-21040
4486;CA-2017-159100;16/10/2017;21/10/2017;Standard Class;779;VP-21760
4487;CA-2014-109043;15/8/2014;17/8/2014;First Class;395;CS-12355
4488;US-2017-116491;11/11/2017;13/11/2017;First Class;311;PG-18820
4489;CA-2017-122763;20/3/2017;20/3/2017;Same Day;669;HG-14845
4490;CA-2017-137785;13/5/2017;17/5/2017;Standard Class;415;MH-18115
4491;CA-2014-133389;22/6/2014;22/6/2014;Same Day;510;TB-21280
4492;CA-2014-103807;2/12/2014;9/12/2014;Standard Class;606;EM-13825
4493;CA-2015-102855;5/4/2015;6/4/2015;Same Day;227;JF-15415
4494;CA-2017-107825;18/11/2017;18/11/2017;Same Day;241;NB-18655
4495;CA-2017-106047;12/7/2017;18/7/2017;Standard Class;751;CS-11860
4496;CA-2017-127803;19/5/2017;23/5/2017;Standard Class;541;ND-18460
4497;CA-2015-137071;20/12/2015;21/12/2015;First Class;526;ED-13885
4498;CA-2016-121447;21/2/2016;22/2/2016;First Class;106;EA-14035
4499;CA-2017-143084;18/3/2017;22/3/2017;Standard Class;772;BP-11050
4500;CA-2016-131639;17/12/2016;23/12/2016;Standard Class;375;NS-18640
4501;CA-2016-161361;26/3/2016;28/3/2016;Second Class;598;MV-17485
4502;CA-2014-100706;16/12/2014;18/12/2014;Second Class;98;LE-16810
4503;CA-2015-129525;15/11/2015;20/11/2015;Standard Class;779;VP-21760
4504;US-2016-141880;22/8/2016;23/8/2016;First Class;680;TC-21475
4505;CA-2015-165799;29/6/2015;2/7/2015;First Class;496;SG-20470
4506;CA-2016-102127;26/6/2016;2/7/2016;Standard Class;779;VP-21760
4507;US-2016-152415;17/9/2016;22/9/2016;Standard Class;23;PO-18865
4508;CA-2014-138198;18/7/2014;23/7/2014;Standard Class;692;JL-15130
4509;CA-2017-128041;1/9/2017;1/9/2017;Same Day;460;RW-19540
4510;CA-2017-105823;22/6/2017;26/6/2017;Standard Class;47;RB-19465
4511;CA-2014-152268;2/9/2014;7/9/2014;Standard Class;184;SC-20095
4512;CA-2015-148873;1/10/2015;5/10/2015;Standard Class;76;EM-13960
4513;CA-2015-166492;7/4/2015;10/4/2015;First Class;262;RP-19390
4514;CA-2017-157420;21/11/2017;21/11/2017;Same Day;522;HZ-14950
4515;CA-2016-117121;17/12/2016;21/12/2016;Standard Class;456;AB-10105
4516;CA-2014-138177;19/9/2014;24/9/2014;Standard Class;541;ND-18460
4517;CA-2014-114335;28/9/2014;3/10/2014;Standard Class;191;XP-21865
4518;CA-2015-168760;22/9/2015;26/9/2015;Second Class;153;MM-18280
4519;CA-2016-168830;7/11/2016;13/11/2016;Standard Class;505;ML-17395
4520;CA-2017-137463;16/12/2017;20/12/2017;Second Class;367;KM-16225
4521;CA-2014-124513;21/9/2014;25/9/2014;Standard Class;360;SL-20155
4522;CA-2015-165554;18/5/2015;22/5/2015;Standard Class;322;AJ-10780
4523;CA-2014-141838;26/3/2014;31/3/2014;Second Class;461;DK-12835
4524;CA-2017-117009;22/9/2017;28/9/2017;Standard Class;319;BK-11260
4525;CA-2015-128993;12/9/2015;17/9/2015;Second Class;114;CC-12670
4526;CA-2015-160227;2/11/2015;4/11/2015;First Class;526;ED-13885
4527;CA-2015-149097;20/10/2015;24/10/2015;Standard Class;648;SV-20785
4528;CA-2016-132304;14/6/2016;18/6/2016;Standard Class;256;AR-10825
4529;CA-2015-136420;20/11/2015;21/11/2015;First Class;295;CS-12250
4530;CA-2016-101623;28/2/2016;6/3/2016;Standard Class;646;RR-19525
4531;US-2014-151015;14/10/2014;20/10/2014;Standard Class;215;BD-11500
4532;CA-2017-152968;26/5/2017;30/5/2017;Standard Class;299;BM-11785
4533;CA-2016-150077;4/2/2016;10/2/2016;Standard Class;334;MS-17365
4534;CA-2016-106278;2/9/2016;5/9/2016;Second Class;79;BM-11140
4535;CA-2017-147550;4/12/2017;5/12/2017;First Class;723;KE-16420
4536;CA-2015-136105;12/6/2015;16/6/2015;Standard Class;450;SZ-20035
4537;CA-2016-142524;4/9/2016;8/9/2016;Standard Class;470;MB-18085
4538;CA-2014-136336;21/4/2014;26/4/2014;Standard Class;588;DB-13555
4539;US-2015-136259;5/11/2015;8/11/2015;First Class;559;CB-12415
4540;US-2014-124625;3/11/2014;7/11/2014;Standard Class;71;SP-20650
4541;CA-2016-108105;16/2/2016;23/2/2016;Standard Class;544;GW-14605
4542;CA-2017-166898;11/9/2017;13/9/2017;Second Class;176;KH-16630
4543;CA-2017-169005;2/11/2017;6/11/2017;Standard Class;768;BG-11035
4544;CA-2015-104038;6/2/2015;8/2/2015;First Class;629;LO-17170
4545;CA-2016-126102;10/9/2016;12/9/2016;Second Class;232;DV-13465
4546;CA-2016-143406;26/9/2016;30/9/2016;Standard Class;757;LR-17035
4547;CA-2015-150308;15/12/2015;20/12/2015;Standard Class;646;RR-19525
4548;CA-2016-131093;17/9/2016;20/9/2016;Second Class;60;TS-21610
4549;US-2017-148831;13/10/2017;15/10/2017;First Class;118;AH-10210
4550;CA-2015-162950;28/6/2015;3/7/2015;Second Class;62;DW-13585
4551;US-2015-132836;1/6/2015;5/6/2015;Standard Class;220;AJ-10945
4552;US-2014-158365;12/4/2014;17/4/2014;Standard Class;648;SV-20785
4553;CA-2017-152933;12/10/2017;16/10/2017;Standard Class;378;MG-17650
4554;CA-2015-163181;7/11/2015;12/11/2015;Standard Class;456;AB-10105
4555;CA-2015-132941;25/5/2015;28/5/2015;First Class;153;MM-18280
4556;CA-2014-132010;13/10/2014;15/10/2014;First Class;672;MA-17995
4557;CA-2016-135461;7/2/2016;10/2/2016;Second Class;425;EB-13975
4558;CA-2017-153045;19/1/2017;24/1/2017;Second Class;516;NS-18505
4559;US-2016-155971;6/6/2016;12/6/2016;Standard Class;177;RB-19795
4560;CA-2017-122007;18/3/2017;20/3/2017;Second Class;760;JK-15325
4561;CA-2017-162250;24/11/2017;24/11/2017;Same Day;702;PR-18880
4562;US-2016-158288;26/11/2016;28/11/2016;Second Class;14;EH-13945
4563;CA-2016-128916;18/8/2016;20/8/2016;Second Class;16;MA-17560
4564;CA-2015-157028;28/11/2015;3/12/2015;Standard Class;672;MA-17995
4565;CA-2017-112473;25/5/2017;1/6/2017;Standard Class;146;JL-15505
4566;US-2017-147655;4/9/2017;5/9/2017;First Class;443;AS-10045
4567;CA-2016-130911;24/3/2016;26/3/2016;Second Class;420;DC-12850
4568;CA-2017-100055;28/5/2017;1/6/2017;Standard Class;551;MD-17860
4569;CA-2015-157805;31/8/2015;4/9/2015;Standard Class;564;RH-19510
4570;CA-2016-124254;12/4/2016;17/4/2016;Standard Class;534;TB-21175
4571;CA-2014-123400;2/2/2014;9/2/2014;Standard Class;519;EB-13930
4572;CA-2014-106971;2/9/2014;8/9/2014;Standard Class;299;BM-11785
4573;CA-2017-123029;30/9/2017;2/10/2017;Second Class;405;BT-11530
4574;CA-2016-139409;5/9/2016;7/9/2016;First Class;784;FW-14395
4575;US-2017-166688;20/5/2017;26/5/2017;Standard Class;503;RD-19480
4576;CA-2015-126970;20/9/2015;24/9/2015;Standard Class;237;TP-21130
4577;US-2016-165505;23/1/2016;27/1/2016;Standard Class;119;CB-12535
4578;US-2014-157070;1/6/2014;6/6/2014;Standard Class;426;QJ-19255
4579;US-2015-106873;24/9/2015;29/9/2015;Second Class;28;KM-16720
4580;CA-2016-132990;1/8/2016;3/8/2016;Second Class;731;KM-16660
4581;CA-2014-102645;23/1/2014;28/1/2014;Standard Class;781;IM-15055
4582;CA-2014-134215;4/8/2014;8/8/2014;Standard Class;505;ML-17395
4583;CA-2016-118934;9/8/2016;14/8/2016;Standard Class;690;GH-14410
4584;CA-2016-160108;8/12/2016;12/12/2016;Standard Class;152;AG-10900
4585;CA-2015-164007;8/6/2015;12/6/2015;Standard Class;727;MG-17695
4586;CA-2016-100300;24/6/2016;26/6/2016;Second Class;78;MJ-17740
4587;CA-2016-140571;15/3/2016;19/3/2016;Standard Class;320;SJ-20125
4588;US-2016-155768;1/12/2016;1/12/2016;Same Day;698;LB-16795
4589;CA-2017-119424;12/6/2017;14/6/2017;Second Class;767;SB-20185
4590;CA-2016-118178;19/3/2016;24/3/2016;Standard Class;567;CC-12610
4591;CA-2016-166618;14/11/2016;18/11/2016;Standard Class;25;DP-13000
4592;CA-2017-156776;7/8/2017;11/8/2017;Standard Class;146;JL-15505
4593;US-2015-130512;21/8/2015;25/8/2015;Standard Class;599;SM-20320
4594;CA-2015-141810;2/11/2015;7/11/2015;Standard Class;122;BB-10990
4595;CA-2014-146843;30/11/2014;6/12/2014;Standard Class;172;PB-19150
4596;CA-2014-103310;10/5/2014;15/5/2014;Standard Class;412;GM-14680
4597;CA-2016-152688;17/10/2016;20/10/2016;First Class;750;NR-18550
4598;CA-2016-153836;30/10/2016;3/11/2016;Standard Class;554;EH-13765
4599;CA-2016-104689;1/12/2016;5/12/2016;Standard Class;93;FH-14365
4600;CA-2016-146423;21/4/2016;21/4/2016;Same Day;538;BT-11680
4601;CA-2017-140781;3/8/2017;7/8/2017;Standard Class;456;AB-10105
4602;CA-2017-141747;3/8/2017;8/8/2017;Second Class;555;SC-20230
4603;CA-2017-142776;11/12/2017;14/12/2017;Second Class;790;RS-19870
4604;CA-2015-167479;14/3/2015;19/3/2015;Standard Class;483;AI-10855
4605;CA-2014-144071;8/12/2014;15/12/2014;Standard Class;250;DJ-13420
4606;US-2017-120908;30/9/2017;2/10/2017;First Class;542;BF-10975
4607;CA-2016-152646;21/11/2016;26/11/2016;Standard Class;261;TH-21235
4608;CA-2017-103765;24/11/2017;30/11/2017;Standard Class;685;JG-15310
4609;US-2017-118157;14/11/2017;17/11/2017;First Class;586;AW-10930
4610;US-2015-164238;16/8/2015;20/8/2015;Standard Class;528;JW-15955
4611;CA-2017-103212;13/10/2017;14/10/2017;First Class;660;MH-18025
4612;CA-2017-121160;4/11/2017;4/11/2017;Same Day;87;FM-14290
4613;CA-2017-140515;19/3/2017;24/3/2017;Standard Class;434;GZ-14545
4614;CA-2014-153619;3/11/2014;3/11/2014;Same Day;427;TC-21535
4615;CA-2017-133718;23/7/2017;26/7/2017;First Class;15;TB-21520
4616;CA-2014-148383;27/12/2014;31/12/2014;Standard Class;262;RP-19390
4617;CA-2016-126732;2/9/2016;6/9/2016;Standard Class;236;LR-16915
4618;CA-2017-138156;11/2/2017;14/2/2017;First Class;571;MM-17260
4619;CA-2017-110310;27/10/2017;2/11/2017;Standard Class;241;NB-18655
4620;CA-2014-113271;9/7/2014;14/7/2014;Standard Class;285;DS-13030
4621;CA-2017-130106;22/5/2017;26/5/2017;Standard Class;666;VF-21715
4622;CA-2016-127761;10/11/2016;14/11/2016;Standard Class;350;SW-20275
4623;CA-2016-105354;2/12/2016;6/12/2016;Standard Class;464;PW-19030
4624;CA-2017-155712;2/3/2017;8/3/2017;Standard Class;630;KD-16615
4625;CA-2017-102309;23/9/2017;25/9/2017;Second Class;771;DO-13645
4626;CA-2014-168368;11/2/2014;15/2/2014;Second Class;316;GA-14725
4627;CA-2017-167976;11/11/2017;14/11/2017;Second Class;146;JL-15505
4628;CA-2017-111388;2/9/2017;2/9/2017;Same Day;712;SU-20665
4629;CA-2015-124499;9/10/2015;13/10/2015;Standard Class;249;FM-14380
4630;US-2017-128118;24/11/2017;1/12/2017;Standard Class;200;MY-17380
4631;CA-2014-125759;8/2/2014;9/2/2014;First Class;135;NM-18445
4632;CA-2015-151869;25/9/2015;25/9/2015;Same Day;230;CS-11950
4633;US-2017-102183;21/8/2017;28/8/2017;Standard Class;8;PK-19075
4634;CA-2016-100510;12/5/2016;17/5/2016;Standard Class;448;HM-14860
4635;CA-2017-146983;2/9/2017;6/9/2017;Standard Class;118;AH-10210
4636;US-2014-134054;10/10/2014;10/10/2014;Same Day;713;FC-14335
4637;CA-2016-113236;26/5/2016;29/5/2016;Second Class;435;CP-12085
4638;CA-2017-122539;1/12/2017;5/12/2017;Standard Class;254;SC-20305
4639;CA-2016-166772;20/9/2016;24/9/2016;Standard Class;708;HJ-14875
4640;US-2017-152898;11/9/2017;15/9/2017;Standard Class;91;CB-12025
4641;CA-2016-160486;30/12/2016;4/1/2017;Standard Class;700;EH-14185
4642;CA-2017-102218;2/9/2017;4/9/2017;Second Class;561;LW-17215
4643;CA-2014-161032;18/11/2014;23/11/2014;Standard Class;150;MK-17905
4644;CA-2015-102778;21/11/2015;24/11/2015;First Class;582;JH-15820
4645;CA-2017-154011;19/6/2017;26/6/2017;Standard Class;490;DB-13270
4646;US-2017-165456;30/11/2017;3/12/2017;First Class;578;TB-21625
4647;CA-2014-111857;23/4/2014;26/4/2014;Second Class;135;NM-18445
4648;CA-2014-163650;23/9/2014;25/9/2014;First Class;628;TT-21220
4649;CA-2017-124114;2/3/2017;2/3/2017;Same Day;277;RS-19765
4650;US-2017-116505;17/11/2017;21/11/2017;Second Class;578;TB-21625
4651;CA-2017-161340;28/5/2017;1/6/2017;Standard Class;88;AM-10360
4652;US-2015-163433;18/4/2015;22/4/2015;Second Class;173;MP-17965
4653;CA-2015-137603;19/9/2015;24/9/2015;Standard Class;763;MH-17290
4654;CA-2014-128237;25/3/2014;30/3/2014;Standard Class;245;CA-12265
4655;US-2016-102141;26/8/2016;31/8/2016;Standard Class;630;KD-16615
4656;CA-2017-148642;6/3/2017;12/3/2017;Standard Class;387;DW-13540
4657;CA-2015-111948;11/11/2015;11/11/2015;Same Day;123;AG-10495
4658;CA-2016-161907;5/4/2016;9/4/2016;Standard Class;424;JH-16180
4659;CA-2017-124940;21/2/2017;26/2/2017;Standard Class;55;DK-13090
4660;US-2017-108343;20/7/2017;25/7/2017;Standard Class;256;AR-10825
4661;US-2016-111563;4/11/2016;8/11/2016;Standard Class;326;SM-20005
